pecha id,language,url
P87C703CB,en,https://github.com/OpenPecha/P87C703CB
P7792A394,de,https://github.com/OpenPecha/P7792A394
PF46DF7BA,es,https://github.com/OpenPecha/PF46DF7BA
PB47BB163,fr,https://github.com/OpenPecha/PB47BB163
PED16393C,pt,https://github.com/OpenPecha/PED16393C
PE8A9CB76,bo,https://github.com/OpenPecha/PE8A9CB76
